Name,Team,League,Age,Goals,Assists,ProgP,SoT,G/Sh,SCA,PassesPA,KP,Creation Rank,Scoring Rank
Iva Gelashvili,Spezia,Serie-B,22,1,0,2,1,0.5,0,0,0,1877.5,493.5
Ivan Marconi,Palermo,Serie-B,34,0,0,19,1,0.0,4,2,1,1401.0,1117.0
Jacopo Da Riva,Reggiana,Serie-B,23,0,0,3,1,0.0,1,0,0,1859.0,1117.0
Jacopo Manconi,Modena,Serie-B,29,3,2,35,17,0.06,55,11,23,332.0,243.5
Jacopo Segre,Palermo,Serie-B,26,4,1,55,8,0.2,25,6,9,527.0,131.0
Jakub Łabojko,Ternana,Serie-B,26,0,1,76,2,0.0,27,5,9,507.5,1038.5
Jan Mlakar,Pisa,Serie-B,25,1,2,23,2,0.17,12,9,7,598.5,476.0
Janis Antiste,Reggiana,Serie-B,21,3,0,24,4,0.19,21,4,8,1034.0,255.5
Jari Vandeputte,Catanzaro,Serie-B,27,6,5,59,16,0.15,70,26,40,83.0,97.5
Jay Idzes,Venezia,Serie-B,23,0,0,36,0,0.0,5,1,1,1356.0,1274.5
Jeroen Zoet,Spezia,Serie-B,33,0,0,0,0,0,0,0,0,1950.5,1274.5
Jesse Joronen,Venezia,Serie-B,30,0,0,0,0,0,0,0,0,1950.5,1274.5
Joel Pohjanpalo,Venezia,Serie-B,29,5,3,26,11,0.08,31,5,11,549.0,207.0
Joshua Tenkorang,Calcio Lecco 1912,Serie-B,23,0,0,4,1,0.0,5,0,0,1844.5,1117.0
João Moutinho,Spezia,Serie-B,25,0,0,5,0,0.0,1,1,0,1712.0,1274.5
Jérémie Broh,Südtirol,Serie-B,26,0,0,30,1,0.0,7,2,1,1329.5,1117.0
Jérémy Ménez,Bari,Serie-B,36,0,1,3,0,0,3,0,2,1457.0,1274.5
Karlo Butić,FeralpiSalò,Serie-B,25,2,0,16,9,0.07,26,6,9,1004.5,309.5
Kees De Boer,Ternana,Serie-B,23,0,0,18,0,0.0,6,2,0,1512.5,1274.5
Kelvin Amian,Spezia,Serie-B,25,0,0,88,3,0.0,19,7,10,672.0,991.5
Kevin Haveri,Ascoli,Serie-B,22,0,0,2,0,0.0,1,1,0,1761.0,1274.5
Kevin Miranda,Catanzaro,Serie-B,20,0,0,6,0,0,0,0,0,1808.5,1274.5
Kevin Vinetot,Südtirol,Serie-B,35,1,0,17,3,0.17,3,0,1,1604.5,429.0
Kleis Bozhanaj,Modena,Serie-B,22,2,0,5,4,0.2,11,3,2,1455.0,287.0
Kristoffer Askildsen,Sampdoria,Serie-B,23,0,1,13,1,0.0,7,2,3,1120.5,1117.0
Kristoffer Lund,Palermo,Serie-B,21,0,1,0,2,0.0,0,0,0,1701.0,1038.5
Laurens Serpe,Spezia,Serie-B,22,0,0,1,1,0.0,0,0,0,1900.0,1117.0
Leandro Chichizola,Parma,Serie-B,33,0,0,1,0,0,5,1,4,1550.0,1274.5
Leo Štulac,Palermo,Serie-B,29,4,2,62,11,0.16,41,17,18,198.5,134.5
Leonardo Benedetti,Sampdoria,Serie-B,23,0,0,5,1,0.0,8,1,4,1478.5,1117.0
Leonardo Mancuso,Palermo,Serie-B,31,3,2,13,9,0.15,13,5,3,919.0,174.5
Leonardo Sernicola,Cremonese,Serie-B,26,1,4,73,7,0.04,55,30,30,56.5,440.5
Liam Henderson,Palermo,Serie-B,27,1,3,54,7,0.07,37,21,22,154.0,411.0
Liam Kerrigan,Como,Serie-B,23,0,0,3,0,0.0,3,3,1,1540.5,1274.5
Lisandru Tramoni,Pisa,Serie-B,20,2,2,30,3,0.18,33,13,13,398.5,346.0
Lorenzo Andrenacci,Brescia,Serie-B,29,0,0,0,0,0,0,0,0,1950.5,1274.5
Lorenzo Busato,Venezia,Serie-B,19,0,0,0,0,0,0,0,0,1950.5,1274.5
Lorenzo Carissoni,Cittadella,Serie-B,26,1,2,78,5,0.08,39,27,18,135.5,443.0
Lorenzo Cosimi,Ascoli,Serie-B,19,0,0,0,0,0,0,0,0,1950.5,1274.5
Lorenzo Di Stefano,Calcio Lecco 1912,Serie-B,21,0,2,9,8,0.0,21,2,7,934.0,854.0
Lorenzo Dickmann,Brescia,Serie-B,27,0,1,52,4,0.0,37,19,19,305.5,948.0
Lorenzo Libutti,Reggiana,Serie-B,26,0,0,23,0,0.0,3,2,1,1372.0,1274.5
Lorenzo Lonardi,Südtirol,Serie-B,24,0,0,25,0,0.0,7,4,2,1225.0,1274.5
Lorenzo Lucchesi,Ternana,Serie-B,20,1,1,26,3,0.25,7,2,2,1044.5,389.0
Lorenzo Pinzauti,Calcio Lecco 1912,Serie-B,29,0,0,4,0,0,2,2,0,1666.0,1274.5
Loris Bacchetti,FeralpiSalò,Serie-B,30,0,0,17,0,0,1,2,0,1523.5,1274.5
Luca Ceppitelli,FeralpiSalò,Serie-B,34,0,2,18,2,0.0,9,0,5,1095.5,1038.5
Luca Cigarini,Reggiana,Serie-B,37,1,1,57,1,0.0,23,8,7,529.5,883.5
Luca D'Andrea,Catanzaro,Serie-B,19,0,0,10,1,0.0,12,5,4,1235.0,1117.0
Luca Fiordilino,FeralpiSalò,Serie-B,27,0,0,73,1,0.0,25,13,9,623.5,1117.0
Luca Ghiringhelli,Südtirol,Serie-B,31,0,0,7,1,0.0,2,3,1,1473.0,1117.0
Luca Giudici,Calcio Lecco 1912,Serie-B,31,0,1,6,2,0.0,9,3,6,1038.0,1038.5
Luca Lezzerini,Brescia,Serie-B,28,0,0,0,0,0,1,0,0,1950.5,1274.5
Luca Magnino,Modena,Serie-B,26,0,1,80,4,0.0,36,10,17,311.5,948.0
Luca Maniero,Cittadella,Serie-B,28,0,0,0,0,0,0,0,0,1950.5,1274.5
Luca Marrone,Calcio Lecco 1912,Serie-B,33,0,0,10,0,0,5,0,1,1668.0,1274.5
Luca Moro,Spezia,Serie-B,22,3,0,1,4,0.16,18,1,9,1406.5,274.0
Luca Pandolfi,Cittadella,Serie-B,25,3,2,7,10,0.12,20,5,11,752.0,192.5
Luca Ravanelli,Cremonese,Serie-B,26,3,0,44,4,0.5,10,1,2,1255.5,208.0
Luca Strizzolo,Modena,Serie-B,31,3,0,5,4,0.18,9,1,4,1478.5,262.0
Luca Tremolada,Modena,Serie-B,32,1,2,92,9,0.03,52,30,22,104.0,421.0
Luca Verna,Catanzaro,Serie-B,30,2,1,49,4,0.29,22,5,8,607.0,262.5
Luca Vido,Reggiana,Serie-B,26,1,0,1,0,0,2,0,1,1802.5,1041.0
Luca Vignali,Como,Serie-B,27,0,0,14,0,0,3,3,1,1418.0,1274.5
Luca Zanimacchia,Cremonese,Serie-B,25,1,0,33,8,0.03,48,21,22,622.5,432.5
Lucas Da Cunha,Como,Serie-B,22,1,0,55,7,0.06,46,5,16,728.0,426.0
Luigi Canotto,Cosenza,Serie-B,29,1,0,11,6,0.07,10,4,5,1241.5,435.0
Luka Bogdan,Ternana,Serie-B,27,0,0,2,0,0.0,2,0,1,1780.0,1274.5
Luka Krajnc,Catanzaro,Serie-B,29,0,0,40,0,0,5,2,2,1212.5,1274.5
Luka Lochoshvili,Cremonese,Serie-B,25,0,0,34,1,0.0,8,1,1,1367.0,1117.0
Lukas Mondele,Modena,Serie-B,19,0,0,0,0,0,0,0,0,1950.5,1274.5
Lukas Mühl,Spezia,Serie-B,26,0,0,17,0,0.0,3,0,1,1604.5,1274.5
Magnus Kofod Andersen,Venezia,Serie-B,24,0,1,26,0,0.0,10,6,4,809.0,1274.5
Malcolm Edjouma,Bari,Serie-B,27,0,0,14,0,0.0,7,2,2,1405.5,1274.5
Mamadou Coulibaly,Palermo,Serie-B,24,1,1,32,1,0.2,12,1,5,966.5,532.0
Manolo Portanova,Reggiana,Serie-B,23,2,2,41,8,0.1,37,10,19,330.0,275.0
Manuel De Luca,Sampdoria,Serie-B,25,1,2,6,10,0.04,25,1,7,1031.5,408.0
Manuel Marras,Cosenza,Serie-B,30,1,2,59,2,0.1,44,25,17,186.5,535.5
Marcel Büchel,Ascoli,Serie-B,32,0,0,1,0,0,0,0,0,1900.0,1274.5
Marcello Falzerano,Ascoli,Serie-B,32,1,0,34,2,0.1,25,4,7,998.0,535.5
Marco Capuano,Ternana,Serie-B,32,0,0,19,0,0,8,0,2,1524.5,1274.5
Marco Curto,Como,Serie-B,25,0,2,56,0,0.0,17,5,5,591.0,1274.5
Marco D'Alessandro,Pisa,Serie-B,32,0,1,24,1,0.0,22,8,6,717.0,1117.0
Marco Delle Monache,Sampdoria,Serie-B,18,0,0,4,0,0.0,8,1,1,1630.5,1274.5
Marco Modolo,Venezia,Serie-B,34,0,0,18,0,0.0,2,0,0,1691.0,1274.5
Marco Nasti,Bari,Serie-B,20,3,0,11,13,0.08,28,3,15,1083.0,229.5
Marco Olivieri,Venezia,Serie-B,24,0,0,0,0,0.0,2,0,0,1950.5,1274.5
Marco Pissardo,Bari,Serie-B,26,0,0,0,0,0,0,0,0,1950.5,1274.5
Marco Pompetti,Catanzaro,Serie-B,23,1,1,40,2,0.14,15,1,5,914.5,495.5
Marco Sala,Como,Serie-B,24,0,0,26,0,0.0,13,8,6,951.0,1274.5
Marco Sau,FeralpiSalò,Serie-B,36,1,0,9,2,0.2,3,2,0,1594.5,453.5
Marin Šverko,Venezia,Serie-B,25,0,0,65,1,0.0,7,7,0,1100.0,1117.0
Mario Gargiulo,Modena,Serie-B,27,0,0,2,0,0.0,0,0,0,1877.5,1274.5
Mario Sampirisi,Reggiana,Serie-B,31,0,0,34,1,0.0,8,4,3,1128.0,1117.0
Mario Šitum,Catanzaro,Serie-B,31,0,0,34,0,0.0,17,11,8,815.5,1274.5
Marius Marin,Pisa,Serie-B,25,1,0,66,6,0.06,28,8,8,727.5,450.0
Marko Pajač,Reggiana,Serie-B,30,0,0,3,0,0.0,4,1,3,1544.5,1274.5
Marlon Mustapha,Como,Serie-B,22,0,0,2,1,0.0,2,0,0,1877.5,1117.0
Massimiliano Mangraviti,Brescia,Serie-B,25,0,0,53,1,0.0,17,5,7,870.0,1117.0
Massimo Bertagnoli,Brescia,Serie-B,24,1,0,19,2,0.2,14,3,5,1193.0,453.5
Massimo Coda,Cremonese,Serie-B,35,9,1,37,16,0.13,53,15,25,358.5,106.5
Massimo Zilli,Cosenza,Serie-B,21,1,0,0,3,0.25,1,0,0,1950.5,389.0
Mateusz Praszelik,Cosenza,Serie-B,23,0,0,37,4,0.0,20,8,8,836.5,948.0
Mato Jajalo,Venezia,Serie-B,35,0,0,15,0,0,5,1,1,1511.5,1274.5
Mats Lemmens,Calcio Lecco 1912,Serie-B,21,0,0,17,1,0.0,5,4,2,1294.5,1117.0
Matteo Angeli,Cittadella,Serie-B,21,0,0,10,1,0.0,5,1,1,1551.5,1117.0
Matteo Battistini,Calcio Lecco 1912,Serie-B,29,0,0,16,1,0.0,9,1,4,1364.5,1117.0
Matteo Bianchetti,Cremonese,Serie-B,30,0,0,74,2,0.0,17,3,4,980.0,1038.5
Matteo Brunori,Palermo,Serie-B,29,7,2,35,14,0.11,40,16,10,389.0,141.0
Matteo Cotali,Modena,Serie-B,26,0,1,21,0,0.0,12,5,7,786.0,1274.5
Matteo Ferro,Brescia,Serie-B,19,0,0,4,0,0.0,3,2,2,1513.5,1274.5
Matteo Ricci,Sampdoria,Serie-B,29,0,0,20,0,0.0,11,1,5,1286.0,1274.5
Matteo Rover,Südtirol,Serie-B,24,0,0,25,4,0.0,14,11,4,985.0,948.0
Matteo Solini,Como,Serie-B,30,0,0,2,0,0,0,0,0,1877.5,1274.5
Matteo Stoppa,Sampdoria,Serie-B,23,0,0,0,0,0,2,0,1,1853.0,1274.5
Matteo Stoppa,Sampdoria,Serie-B,23,0,0,0,0,0,2,5,6,1353.5,1274.5
Matteo Stoppa,Sampdoria,Serie-B,23,0,0,0,0,0,12,0,1,1853.0,1274.5
Matteo Stoppa,Sampdoria,Serie-B,23,0,0,0,0,0,12,5,6,1353.5,1274.5
Matteo Stoppa,Sampdoria,Serie-B,23,0,0,0,6,0.0,2,0,1,1853.0,892.0
Matteo Stoppa,Sampdoria,Serie-B,23,0,0,0,6,0.0,2,5,6,1353.5,892.0
Matteo Stoppa,Sampdoria,Serie-B,23,0,0,0,6,0.0,12,0,1,1853.0,892.0
Matteo Stoppa,Sampdoria,Serie-B,23,0,0,0,6,0.0,12,5,6,1353.5,892.0
Matteo Stoppa,Catanzaro,Serie-B,23,0,2,19,0,0,2,0,1,1247.0,1274.5
Matteo Stoppa,Catanzaro,Serie-B,23,0,2,19,0,0,2,5,6,747.5,1274.5
Matteo Stoppa,Catanzaro,Serie-B,23,0,2,19,0,0,12,0,1,1247.0,1274.5
Matteo Stoppa,Catanzaro,Serie-B,23,0,2,19,0,0,12,5,6,747.5,1274.5
Matteo Stoppa,Catanzaro,Serie-B,23,0,2,19,6,0.0,2,0,1,1247.0,892.0
Matteo Stoppa,Catanzaro,Serie-B,23,0,2,19,6,0.0,2,5,6,747.5,892.0
Matteo Stoppa,Catanzaro,Serie-B,23,0,2,19,6,0.0,12,0,1,1247.0,892.0
Matteo Stoppa,Catanzaro,Serie-B,23,0,2,19,6,0.0,12,5,6,747.5,892.0
Matthieu Huard,Brescia,Serie-B,25,0,0,16,1,0.0,18,9,11,915.5,1117.0
Mattia Aramu,Bari,Serie-B,28,0,1,23,4,0.0,29,6,15,610.0,948.0
Mattia Compagnon,FeralpiSalò,Serie-B,22,3,0,16,10,0.08,25,5,5,1154.5,245.0
Mattia Felici,FeralpiSalò,Serie-B,22,1,2,38,8,0.07,54,19,22,263.0,397.0
Mattia Maita,Bari,Serie-B,31,0,1,64,1,0.0,30,8,13,397.0,1117.0
Mattia Proietti,Ternana,Serie-B,31,0,0,7,0,0,7,2,3,1415.0,1274.5
Mattia Tonetto,FeralpiSalò,Serie-B,22,1,0,15,2,0.33,13,4,5,1207.5,423.0
Mattia Tordini,Calcio Lecco 1912,Serie-B,21,1,0,16,1,0.33,20,3,8,1142.0,501.5
Mattia Valoti,Pisa,Serie-B,30,6,1,62,8,0.11,27,11,8,448.5,182.0
Mattia Viviani,Cosenza,Serie-B,23,0,0,16,0,0.0,5,4,3,1261.5,1274.5
Mattia Zennaro,FeralpiSalò,Serie-B,23,2,0,37,2,0.25,22,8,12,763.0,360.0
Mattéo Tramoni,Pisa,Serie-B,23,1,0,1,1,1.0,1,0,0,1900.0,488.0
Mauro Verzelletti,FeralpiSalò,Serie-B,20,0,0,0,0,0,0,0,0,1950.5,1274.5
Maxime Leverbe,Pisa,Serie-B,26,0,0,33,1,0.0,6,4,2,1182.0,1117.0
Maximilian Ullmann,Venezia,Serie-B,27,0,0,4,0,0.0,2,0,1,1747.0,1274.5
Michael Svoboda,Venezia,Serie-B,25,0,0,9,0,0,0,0,0,1773.0,1274.5
Michael Venturi,Cosenza,Serie-B,24,2,0,71,2,0.18,17,3,3,1023.5,393.0
Michele Besaggio,Brescia,Serie-B,21,0,0,9,0,0.0,4,0,2,1620.5,1274.5
Michele Camporese,FeralpiSalò,Serie-B,31,0,0,2,0,0,0,0,0,1877.5,1274.5
Michele Castagnetti,Cremonese,Serie-B,34,3,1,102,7,0.13,69,20,30,186.0,217.5
Michele Collocolo,Cremonese,Serie-B,24,3,0,53,7,0.14,51,10,19,618.5,208.5
Miguel Veloso,Pisa,Serie-B,37,0,1,47,3,0.0,25,4,12,582.0,991.5
Mikael Ellertsson,Venezia,Serie-B,21,1,2,28,2,0.07,20,5,8,632.0,581.5
Mirko Antonucci,Spezia,Serie-B,24,1,0,33,11,0.03,48,9,13,763.5,408.5
Mirko Pigliacelli,Palermo,Serie-B,30,0,0,3,0,0,5,1,1,1645.0,1274.5
Mohamed Fares,Brescia,Serie-B,27,0,0,16,1,0.0,6,6,2,1229.0,1117.0
Mouhamadou Sarr,Cremonese,Serie-B,27,0,0,0,0,0,0,0,0,1950.5,1274.5
Moutir Chajia,Como,Serie-B,25,0,1,27,5,0.0,31,11,13,518.0,917.0
Muhamed Djamanca,Reggiana,Serie-B,25,0,1,7,1,0.0,8,2,3,1165.5,1117.0
Nahuel Estévez,Parma,Serie-B,28,1,1,64,3,0.07,30,7,15,397.5,534.5
Natan Girma,Reggiana,Serie-B,22,4,1,49,7,0.15,33,7,12,475.5,178.5
Niccolò Corrado,Ternana,Serie-B,23,0,1,43,3,0.0,29,16,7,495.0,991.5
Niccolò Pietra,Spezia,Serie-B,20,0,0,7,0,0.0,1,0,0,1791.5,1274.5
Nicholas Bonfanti,Modena,Serie-B,21,1,0,6,3,0.14,8,2,6,1330.0,448.5
Nicholas Ioannou,Como,Serie-B,28,3,3,58,3,0.27,33,18,17,176.0,267.5
Nicholas Pierini,Venezia,Serie-B,25,5,1,41,9,0.19,54,14,30,335.5,117.5
Nicholas Siega,Südtirol,Serie-B,32,0,0,0,0,0,0,0,0,1950.5,1274.5
Nicola Bellomo,Bari,Serie-B,32,0,0,17,0,0.0,15,4,8,1095.5,1274.5
Nicola Falasco,Ascoli,Serie-B,30,0,1,39,5,0.0,51,15,33,335.5,917.0
Nicola Murru,Sampdoria,Serie-B,29,1,0,31,1,0.11,10,5,5,1040.0,600.5
Nicola Pavan,Cittadella,Serie-B,30,1,0,64,3,0.08,22,4,6,902.5,517.5
Nicola Rauti,Südtirol,Serie-B,23,1,1,17,3,0.1,13,2,7,946.0,488.5
Nicola Ravaglia,Sampdoria,Serie-B,35,0,0,0,0,0,0,0,0,1950.5,1274.5
Nicola Valente,Palermo,Serie-B,32,0,3,13,4,0.0,15,12,8,598.5,948.0
Nicolas Galazzi,Brescia,Serie-B,23,0,4,27,1,0.0,34,12,20,329.5,1117.0
Nicolò Bertola,Spezia,Serie-B,20,1,0,19,1,0.33,6,0,4,1443.5,501.5
Nicolò Brighenti,Catanzaro,Serie-B,34,0,0,53,4,0.0,9,1,3,1180.5,948.0
Nicolò Buso,Calcio Lecco 1912,Serie-B,23,5,1,36,22,0.13,40,13,10,488.0,116.0
Niklas Pyyhtiä,Ternana,Serie-B,20,0,2,37,6,0.0,24,9,13,403.5,892.0
Nikola Sekulov,Cremonese,Serie-B,21,0,0,0,0,0.0,1,0,0,1950.5,1274.5
Noha Lemina,Sampdoria,Serie-B,18,0,0,1,0,0,2,1,0,1783.5,1274.5
Nunzio Lella,Venezia,Serie-B,23,0,0,23,2,0.0,14,4,5,1130.0,1038.5
Nícolas Andrade,Pisa,Serie-B,35,0,0,0,0,0,4,0,1,1853.0,1274.5
Oliver Abildgaard,Como,Serie-B,27,1,1,74,3,0.11,20,10,8,433.0,475.0
Pablo Rodríguez,Ascoli,Serie-B,22,2,3,16,11,0.11,37,6,15,557.0,237.5
Pajtim Kasami,Sampdoria,Serie-B,31,2,0,47,4,0.09,28,8,11,727.5,381.0
Panos Katseris,Catanzaro,Serie-B,22,0,2,22,4,0.0,16,3,6,801.0,948.0
Paolo Ghiglione,Cremonese,Serie-B,26,2,1,33,2,0.4,21,13,12,477.5,343.5
Paolo Rozzio,Reggiana,Serie-B,31,0,0,19,0,0.0,4,0,0,1677.0,1274.5
Patrick Cutrone,Como,Serie-B,26,7,2,33,28,0.12,44,17,23,300.5,111.5
Patrizio Masini,Ascoli,Serie-B,22,1,0,31,3,0.13,15,6,4,1033.5,457.5
Pedro Mendes,Ascoli,Serie-B,24,7,2,40,12,0.13,39,13,22,283.5,130.0
Petar Stojanović,Sampdoria,Serie-B,28,0,0,39,2,0.0,23,7,9,817.5,1038.5
Petko Hristov,Spezia,Serie-B,24,1,0,4,2,0.5,3,0,1,1747.0,415.0
Pietro Beruatto,Pisa,Serie-B,25,1,1,75,5,0.07,25,21,17,239.0,460.0
Pietro Candelari,Spezia,Serie-B,18,0,0,2,3,0.0,5,1,2,1608.5,991.5
Pietro Ceccaroni,Palermo,Serie-B,28,1,1,66,4,0.09,22,6,5,607.5,457.0
Pietro Iemmello,Catanzaro,Serie-B,31,4,3,39,12,0.13,28,13,10,348.0,152.0
Pietro Martino,Cosenza,Serie-B,26,0,0,43,0,0.0,27,14,14,636.5,1274.5
Przemysław Szymiński,Reggiana,Serie-B,29,0,0,15,0,0.0,1,1,0,1609.0,1274.5
Rachid Kouda,Spezia,Serie-B,21,1,2,45,11,0.03,37,12,14,314.0,408.5
Raffaele Maiello,Bari,Serie-B,32,0,1,30,0,0.0,13,2,5,914.5,1274.5
Raffaele Pucino,Bari,Serie-B,32,0,0,35,0,0.0,7,3,1,1255.5,1274.5
Raimonds Krollis,Spezia,Serie-B,22,0,0,1,1,0.0,2,0,3,1702.0,1117.0
Raphael Kofler,Südtirol,Serie-B,18,0,0,20,1,0.0,1,1,1,1451.5,1117.0
Raphael Odogwu,Südtirol,Serie-B,32,4,0,18,6,0.22,28,5,14,947.0,158.5
Riccardo Ciervo,Südtirol,Serie-B,21,1,1,25,1,0.2,15,13,7,617.5,532.0
Riccardo Fiamozzi,Reggiana,Serie-B,30,0,2,21,0,0.0,7,7,6,673.0,1274.5
Riccardo Fogliata,Brescia,Serie-B,20,0,1,14,0,0.0,10,1,4,1137.0,1274.5
Riccardo Gagno,Modena,Serie-B,26,0,0,0,0,0,4,0,2,1798.0,1274.5
Riccardo Melgrati,Calcio Lecco 1912,Serie-B,29,0,0,0,0,0,1,0,1,1853.0,1274.5
Roberto Insigne,Palermo,Serie-B,29,2,3,58,6,0.07,44,23,23,129.5,359.0
Roko Jureškin,Pisa,Serie-B,23,0,0,2,0,0,0,0,0,1877.5,1274.5
Romeo Giovannini,Modena,Serie-B,22,0,0,1,0,0.0,3,1,1,1686.0,1274.5
Ronaldo Vieira,Sampdoria,Serie-B,25,0,2,43,3,0.0,19,8,9,446.5,991.5
Salim Diakité,Ternana,Serie-B,23,2,2,56,2,0.18,30,15,14,250.5,393.0
Salvatore Elia,Spezia,Serie-B,24,0,0,46,2,0.0,34,18,9,674.0,1038.5
Salvatore Esposito,Spezia,Serie-B,23,1,3,147,4,0.0,70,31,32,36.0,714.5
Samuel Giovane,Ascoli,Serie-B,20,0,1,25,1,0.0,20,10,9,605.5,1117.0
Samuel Ntanda,Sampdoria,Serie-B,18,0,0,2,0,0,2,1,2,1608.5,1274.5
Sebastiano Esposito,Sampdoria,Serie-B,21,5,1,51,18,0.1,62,20,24,281.0,148.5
Semuel Pizzignacco,FeralpiSalò,Serie-B,22,0,0,1,0,0,3,0,0,1900.0,1274.5
Shady Oukhadda,Modena,Serie-B,24,0,0,33,6,0.0,23,17,15,673.0,892.0
Silvio Merkaj,Südtirol,Serie-B,26,3,2,13,4,0.3,16,4,5,896.0,220.0
Simon Graves Jensen,Palermo,Serie-B,24,1,0,24,1,0.5,8,3,4,1186.0,493.5
Simon Sohm,Parma,Serie-B,22,0,3,43,3,0.0,26,11,9,370.0,991.5
Simone Bastoni,Spezia,Serie-B,27,0,0,4,0,0.0,1,1,1,1630.5,1274.5
Simone Branca,Cittadella,Serie-B,31,1,1,94,2,0.09,47,11,20,274.5,547.5
Simone Canestrelli,Pisa,Serie-B,23,1,0,57,3,0.13,15,2,3,1104.5,457.5
Simone D'Uffizi,Ascoli,Serie-B,19,0,0,8,2,0.0,8,4,3,1329.5,1038.5
Simone Davì,Südtirol,Serie-B,24,0,2,58,0,0.0,21,9,8,403.5,1274.5
Simone Giordano,Sampdoria,Serie-B,22,1,1,41,1,0.14,26,12,12,437.0,574.0
Simone Mazzocchi,Cosenza,Serie-B,25,3,1,15,8,0.09,24,4,9,844.0,246.5
Simone Panada,Sampdoria,Serie-B,21,0,0,1,0,0,0,0,0,1900.0,1274.5
Simone Pontisso,Catanzaro,Serie-B,26,0,0,39,2,0.0,9,4,2,1142.0,1038.5
Simone Verdi,Como,Serie-B,31,4,1,55,9,0.04,44,18,20,290.0,277.0
Stefano Girelli,Sampdoria,Serie-B,23,0,0,5,0,0.0,6,0,2,1676.0,1274.5
Stefano Moreo,Pisa,Serie-B,30,1,0,26,6,0.04,27,4,12,945.0,464.5
Stefano Negro,Cittadella,Serie-B,28,0,1,17,1,0.0,6,0,3,1254.5,1117.0
Stefano Pettinari,Reggiana,Serie-B,31,2,1,11,2,0.08,14,4,8,903.5,488.5
Stefano Scognamillo,Catanzaro,Serie-B,29,0,1,55,1,0.0,13,3,2,863.5,1117.0
Szymon Żurkowski,Spezia,Serie-B,26,0,1,39,2,0.0,27,11,11,476.0,1038.5
Tanner Tessmann,Venezia,Serie-B,22,4,3,126,9,0.15,61,21,28,62.5,153.0
Thomas Battistella,Modena,Serie-B,22,0,0,1,1,0.0,1,0,1,1802.5,1117.0
Tiago Casasola,Ternana,Serie-B,28,4,1,70,7,0.22,39,30,20,219.0,134.5
Tio Cipot,Spezia,Serie-B,20,0,0,4,0,0.0,8,2,1,1568.5,1274.5
Tjaš Begić,Parma,Serie-B,20,0,1,9,1,0.0,11,5,3,1028.5,1117.0
Tom van de Looi,Brescia,Serie-B,24,0,0,58,3,0.0,30,8,10,707.5,991.5
Tommaso Arrigoni,Como,Serie-B,29,0,1,3,0,0,3,0,2,1457.0,1274.5
Tommaso Barbieri,Pisa,Serie-B,21,0,0,46,6,0.0,23,9,9,750.0,892.0
Tommaso Biasci,Catanzaro,Serie-B,29,5,1,27,14,0.16,24,7,10,619.0,111.0
Tommaso Cassandro,Como,Serie-B,24,0,0,22,1,0.0,23,10,9,877.0,1117.0
Tommaso D'Orazio,Cosenza,Serie-B,33,0,0,48,3,0.0,28,7,6,853.0,991.5
Tommaso Milanese,Ascoli,Serie-B,21,0,1,15,1,0.0,14,5,7,851.0,1117.0
Tommaso Silvestri,Modena,Serie-B,32,0,0,0,0,0,0,0,0,1950.5,1274.5
Tommy Maistrello,Cittadella,Serie-B,30,3,1,17,5,0.12,23,6,8,768.0,274.0
Tomás Esteves,Pisa,Serie-B,21,1,1,48,6,0.09,29,10,12,433.0,401.0
Umberto Eusepi,Calcio Lecco 1912,Serie-B,35,1,0,4,3,0.1,7,2,1,1568.5,488.5
Umberto Saracco,Calcio Lecco 1912,Serie-B,29,0,0,0,0,0,5,0,0,1950.5,1274.5
Valentin Antov,Cremonese,Serie-B,23,0,1,66,0,0.0,12,5,4,673.0,1274.5
Valentin Mihaila,Parma,Serie-B,23,1,1,24,3,0.06,25,11,7,649.0,549.5
Valerio Crespi,Cosenza,Serie-B,19,0,0,0,1,0.0,0,0,0,1950.5,1117.0
Valerio Di Cesare,Bari,Serie-B,40,2,0,17,3,0.18,7,0,2,1549.5,346.0
Valerio Mantovani,Ternana,Serie-B,27,0,1,46,1,0.0,11,3,2,893.0,1117.0
Valerio Mastrantonio,Cittadella,Serie-B,24,0,1,19,0,0.0,18,7,8,721.0,1274.5
Valerio Verre,Sampdoria,Serie-B,29,0,3,74,6,0.0,66,27,33,64.5,892.0
Vasilios Zagaritis,Parma,Serie-B,22,0,0,15,0,0,8,7,5,1107.5,1274.5
Vedran Celjak,Calcio Lecco 1912,Serie-B,32,0,0,28,1,0.0,11,4,2,1205.5,1117.0
Vincenzo Millico,Ascoli,Serie-B,23,0,0,7,2,0.0,7,3,2,1418.0,1038.5
Vittorio Agostinelli,Calcio Lecco 1912,Serie-B,21,0,0,1,0,0,2,1,1,1686.0,1274.5
Vittorio Parigini,FeralpiSalò,Serie-B,27,0,1,19,1,0.0,18,6,6,794.5,1117.0
Woyo Coulibaly,Parma,Serie-B,24,0,2,40,0,0.0,17,4,7,628.0,1274.5
Wylan Cyprien,Parma,Serie-B,28,1,0,3,2,0.5,0,1,0,1742.5,415.0
Yehiya Silvestri,Ascoli,Serie-B,18,0,0,0,0,0,0,0,0,1950.5,1274.5
Yordan Osorio,Parma,Serie-B,29,0,0,30,0,0.0,3,0,1,1508.0,1274.5
Ádám Nagy,Pisa,Serie-B,28,0,0,19,0,0.0,2,1,2,1408.0,1274.5
